1707490569.2270741,3.211923793154643
1707490569.2352238,3.211180448921038
1707490569.2433891,3.208950442825242
1707490569.2515273,3.213559123863554
1707490569.2596765,3.2096194526354864
1707490569.2678216,3.2109822415287557
1707490569.2760177,3.212171565697504
1707490569.2841125,3.210040689902869
1707490569.2922597,3.2120724620013634
1707490569.300407,3.211428248068919
1707490569.30856,3.207488550235832
1707490569.3167164,3.2091734460953236
1707490569.3248746,3.208925673552462
1707490569.3331118,3.207067339573469
1707490569.3412757,3.20278076550138
1707490569.3493648,3.2091239075497624
1707490569.3575096,3.2089752387030424
1707490569.365664,3.205085106020535
1707490569.3738203,3.2078354530798543
1707490569.3819458,3.2063735604904444
1707490569.390008,3.2050355408699556
1707490569.3980708,3.2069930051501085
1707490569.4062045,3.203350645010464
1707490569.414349,3.206200122370943
1707490569.4224923,3.204440892088091
1707490569.4306402,3.206323995339864
1707490569.4387872,3.2055063166828988
1707490569.4469256,3.2046390994803726
1707490569.4550035,3.206844336303387
1707490569.4631033,3.2083557940433773
1707490569.4711745,3.2087274395551613
1707490569.4793134,3.2027312003507995
1707490569.4874656,3.2051346711711153
1707490569.4956112,3.2059275539502807
1707490569.5037565,3.200352525408283
1707490569.5119274,3.1991879705123147
1707490569.519991,3.200179087288782
1707490569.5280538,3.19695796441652
1707490569.5361898,3.197057068112661
1707490569.5443351,3.196734961146438
1707490569.5524793,3.200352525408283
1707490569.5606241,3.196710191873658
1707490569.5687706,3.1963385197568552
1707490569.5769436,3.193811175967618
1707490569.5850294,3.1945545202012227
1707490569.593121,3.1983207533097886
1707490569.601255,3.196561523026937
1707490569.60941,3.1932908350040945
1707490569.6175578,3.1952730685570274
1707490569.6257033,3.2036232134311255
1707490569.633868,3.198717194699371
1707490569.641936,3.19554563697769
1707490569.6499972,3.1966110881775163
1707490569.6580613,3.193513838274176
1707490569.6661975,3.196090747213993
1707490569.674341,3.1973048672605415
1707490569.6824892,3.1909369559393777
1707490569.6906333,3.1934890690013953
1707490569.698783,3.1928943936145116
1707490569.7069411,3.1919280727158448
1707490569.7150047,3.192621851798869
1707490569.7230678,3.1924483870743487
1707490569.7312071,3.1960411820634134
1707490569.7393498,3.19274572476779
1707490569.7475026,3.1999808798965
1707490569.7556565,3.1978004123462656
1707490569.7638211,3.20134364218475
1707490569.7719605,3.200079983592641
1707490569.7800329,3.1932908350040945
1707490569.788282,3.19274572476779
1707490569.7964423,3.193216500580734
1707490569.8046827,3.192621851798869
1707490569.812952,3.188508715846281
1707490569.8210635,3.1883105084539998
1707490569.8291662,3.1892768293526665
1707490569.837256,3.1876910637943348
1707490569.8454175,3.186625612594508
1707490569.853576,3.1860061679348433
1707490569.861733,3.1835531585689667
1707490569.8699172,3.1867742814412283
1707490569.8780048,3.186130040903765
1707490569.8860958,3.189821939588971
1707490569.8941922,3.187492829797034
1707490569.9023488,3.186229171204925
1707490569.9105043,3.187294595799733
1707490569.9186609,3.190912160061578
1707490569.9268227,3.1900697387368515
1707490569.934925,3.18838484287736
1707490569.9430459,3.196239416060714
1707490569.9512036,3.1929935239156713
1707490569.9593668,3.1976269742267642
1707490569.9675329,3.2015418761820507
1707490569.9756982,3.202830330651959
1707490569.9838724,3.200798531948446
1707490569.991959,3.2043913269375106
1707490570.000066,3.2076620149603525
1707490570.008311,3.2031276683454015
1707490570.0165555,3.2088761084018818
1707490570.0247982,3.2081327907732966
1707490570.0329347,3.2094212186381856
1707490570.0410447,3.2145254713672404
1707490570.0492039,3.2146245750633815
1707490570.0573707,3.2156156918398477
1707490570.0655377,3.213955565253137
1707490570.073704,3.2154670229931273
1707490570.0819502,3.2136334582869144
1707490570.0900617,3.2209677171117645
1707490570.0982072,3.220670379418323
1707490570.1064498,3.221042051535125
1707490570.114694,3.221661496194789
1707490570.1228585,3.226468384625383
1707490570.1309507,3.225650732573437
1707490570.139009,3.2301850791883884
1707490570.1470757,3.23184517917008
1707490570.1552143,3.2313744033571368
1707490570.1633642,3.239625444535093
1707490570.1715162,3.23922900314551
1707490570.179758,3.246142024702978
1707490570.1879501,3.2477030209885287
1707490570.196014,3.253724029465671
1707490570.2041261,3.248570238191055
1707490570.2122757,3.2511471471308724
1707490570.2205164,3.261454729680104
1707490570.228671,3.263486501778598
1707490570.236827,3.2673766344611046
1707490570.2450309,3.2696314098296804
1707490570.2531335,3.2883634716763694
1707490570.2613056,3.29428537645737
1707490570.2694523,3.2998356357265877
1707490570.2776015,3.304369982341539
1707490570.2857583,3.3144297923479087
1707490570.29393,3.319311015201863
1707490570.3020396,3.331476931730087
1707490570.3101997,3.3413633036169545
1707490570.3183563,3.353281447602317
1707490570.3265972,3.36678538375103
1707490570.3347528,3.378604424040251
1707490570.3430014,3.39431357040696
1707490570.3511157,3.409081191752801
1707490570.3592708,3.4211975431304453
1707490570.3674355,3.4362129370191488
1707490570.3755941,3.4500885452846637
1707490570.3837514,3.457943118468018
1707490570.3919654,3.472339041092037
1707490570.400061,3.480540517119414
1707490570.4082158,3.480292744576552
1707490570.416458,3.481804202316542
1707490570.424616,3.487131431710659
1707490570.432763,3.486388087477054
1707490570.4409342,3.496968238446947
1707490570.4490473,3.4948621319250917
1707490570.4572027,3.4958284528237593
1707490570.4653602,3.492780768070998
1707490570.473526,3.499768124051827
1707490570.4816835,3.4988018031531594
1707490570.4898708,3.499718585506266
1707490570.4980268,3.5006105719815728
1707490570.5061831,3.4951099044679537
1707490570.514425,3.4908480996686446
1707490570.5225902,3.492607329951497
1707490570.5306878,3.482299747402266
1707490570.538935,3.482200643706125
1707490570.5470204,3.4702577038429636
1707490570.555192,3.471075382499928
1707490570.5633552,3.4640632572463197
1707490570.571518,3.449989414983503
1707490570.579679,3.43940929061863
1707490570.5879254,3.4309104768978114
1707490570.596026,3.4177534435931207
1707490570.6042795,3.408412181942557
1707490570.6125212,3.4047698484079314
1707490570.6207683,3.3989718165958522
1707490570.6290286,3.3933968146588724
1707490570.637099,3.383114001382422
1707490570.6452165,3.3897792237920084
1707490570.6533139,3.3889120065894827
1707490570.6614597,3.382098088728156
1707490570.6696181,3.3829405366579017
1707490570.6777747,3.3860625558340227
1707490570.6859279,3.3816273129152123
1707490570.6939964,3.379942417055721
1707490570.7020597,3.3826927641150397
1707490570.7102153,3.384451994397892
1707490570.7183719,3.379645105967298
1707490570.7265165,3.3771920966014215
1707490570.7346601,3.3843033255511705
1707490570.7428064,3.386558127524766
1707490570.7510161,3.386855438613188
1707490570.7591121,3.385492676324938
1707490570.7672493,3.3880447893869565
1707490570.7754,3.38725190660779
1707490570.783544,3.3880200201141757
1707490570.7916892,3.390448233602253
1707490570.799863,3.3963949342610533
1707490570.8079464,3.3939419248951768
1707490570.816019,3.3954781519079473
1707490570.8241246,3.4056370656104575
1707490570.8322694,3.4036300627847433
1707490570.840414,3.4088829577555
1707490570.8485591,3.4083626167919765
1707490570.8567061,3.4159694174324695
1707490570.8648725,3.413020862980869
1707490570.872923,3.4175056444452396
1707490570.8810253,3.422634666447075
1707490570.889098,3.419314439878672
1707490570.8972025,3.422733770143216
1707490570.9053466,3.420900232042022
1707490570.9134943,3.426797340945224
1707490570.921647,3.4217674492445487
1707490570.9297662,3.4202064529589973
1707490570.9379623,3.419314439878672
1707490570.946026,3.423254111106739
1707490570.954127,3.4180012161359827
1707490570.9622707,3.415895083009109
1707490570.9704185,3.419438339452612
1707490570.9785671,3.419388774302032
1707490570.9867175,3.423130238137818
1707490570.9948838,3.4164897583959926
1707490571.002925,3.421296673431605
1707490571.0110126,3.4206028943485807
1707490571.019084,3.4210984394343047
1707490571.0272295,3.4258310200465565
1707490571.0353818,3.4228576697171564
1707490571.0435343,3.4183233231022054
1707490571.0516887,3.4126244215912855
